"Price","Beds","Lon","Lat"
140,"3",-2.94671,53.4203
135,"3",-2.94256,53.4113
84.95,"3",-2.89641,53.4151
195,"3",-2.88592,53.4135
79.95,"3",-2.95655,53.4291
105,"3",-2.94126,53.4679
165,"3",-2.930347,53.391346
170,"3",-2.82603,53.4201
187.995,"3",-2.919788,53.44304
175,"3",-2.891333,53.449726
190,"3",-2.91537,53.4367
110,"3",-2.95563,53.427
84.95,"3",-2.896131,53.41464
185,"3",-3.0255,53.476
155,"3",-2.909957,53.437447
220,"3",-2.90859,53.4853
177,"3",-2.90316,53.4068
220,"3",-2.91471,53.4206
134.95,"3",-2.91597,53.4206
90,"3",-2.9566,53.4251
139.95,"3",-2.9908,53.4734
127.5,"3",-2.95843,53.456
135,"3",-2.878667,53.429928
130,"3",-2.835299,53.405457
135,"3",-2.92643,53.422
179,"3",-2.911034,53.440693
149.95,"3",-2.96155,53.4179
120,"3",-2.86967,53.4169
149.95,"3",-2.93098,53.4279
75,"3",-2.929935,53.428703
82,"3",-2.94985,53.4154
60,"3",-2.94693,53.4153
55,"3",-2.94759,53.4274
88,"3",-2.93166,53.4266
99.95,"3",-2.908595,53.449055
120,"3",-2.86502,53.4135
80,"3",-2.97515,53.446
110,"3",-2.93163,53.42273
85,"3",-2.92451,53.4113
95,"3",-2.98164,53.4333
99.95,"3",-2.930117,53.421864
185,"3",-2.899493,53.424862
55,"3",-2.95498,53.4243
149.95,"3",-2.95631,53.3937
189.95,"3",-2.92001,53.3856
139.95,"3",-2.90898,53.416
225,"3",-2.911415,53.409344
100,"3",-2.90541,53.4292
90,"3",-2.9216,53.4221
89.95,"3",-2.94754,53.4158
144,"3",-2.880156,53.423992
90,"3",-2.938065,53.447914
135,"3",-2.959515,53.42891
67,"3",-2.95164,53.4244
129.95,"3",-2.91168,53.4186
119.95,"3",-2.94973,53.41
48.75,"3",-2.9401,53.4252
85,"3",-2.96204,53.4251
275,"3",-3.00699,53.4961
200,"3",-2.93926,53.3755
169.95,"3",-2.846923,53.413124
169.995,"3",-2.92292,53.4753
275,"3",-2.8905654,53.40954
105,"3",-2.91216,53.4146
139.95,"3",-2.96431,53.4195
299.995,"3",-2.92235,53.4005
175,"3",-2.91769,53.4306
135,"3",-2.90331,53.4133
140,"3",-2.90723,53.4116
149.995,"3",-2.96204,53.4284
185,"3",-2.8996,53.4091
120,"3",-2.92548,53.4419
75,"3",-2.97423,53.4421
249.95,"3",-2.90318,53.4006
65,"3",-2.93319,53.3956
75,"3",-2.97356,53.4437
114.995,"3",-2.91244,53.437
169.95,"3",-2.95394,53.3826
110,"3",-2.94706,53.3944
137.5,"3",-2.99219,53.4226
99,"3",-2.93047,53.4299
75,"3",-2.91059,53.43
109.95,"3",-2.881173,53.43206
55,"3",-2.9832354,53.43371
195,"3",-2.88848,53.4025
65,"3",-2.92941,53.3973
155,"3",-2.88105,53.4246
130,"3",-2.98432,53.4118
210,"3",-2.89838,53.4237
200,"3",-2.94504,53.3819
195,"3",-2.9852967,53.388107
150,"3",-2.92041,53.3907
115,"3",-2.94328,53.4408
205,"3",-2.904769,53.443317
143,"3",-2.87175,53.424
95,"3",-2.95107,53.4363
119.95,"3",-2.92482,53.4006
50,"3",-2.97245,53.446
125,"3",-2.904205,53.449753
480,"3",-2.99433,53.40662
100,"3",-2.95585,53.4456
155,"3",-2.97903,53.4313
69.5,"3",-2.93294,53.4532
155,"3",-2.888991,53.451138
69.995,"3",-2.9797153,53.445583
69.95,"3",-2.97493,53.4386
89.95,"3",-2.8788,53.4206
210,"3",-2.9294,53.3883
140,"3",-2.91526,53.4413
165,"3",-2.887652,53.434177
76,"3",-2.870321,53.435364
115,"3",-2.98772,53.429
129.95,"3",-2.859179,53.416035
135,"3",-2.858142,53.414036
118,"3",-2.97622,53.4435
89.95,"3",-2.867143,53.432735
215,"3",-2.92553,53.4775
109.95,"3",-2.86925,53.4213
264.95,"3",-2.9781,53.3949
130,"3",-2.87474,53.4261
160,"3",-2.91649,53.3925
70,"3",-2.95841,53.45599
79.95,"3",-2.9928474,53.461838
65,"3",-2.9597,53.4649
75,"3",-2.92211,53.4484
85,"3",-2.95209,53.4653
149.95,"3",-2.87211,53.4148
125,"3",-2.87474,53.4261
230,"3",-2.847268,53.406994
210,"3",-2.98567,53.3875
79.95,"3",-2.86171,53.4207
134.95,"3",-2.91026,53.4639
74.95,"3",-2.87766,53.4259
125,"3",-2.855836,53.41341
154.95,"3",-2.92468,53.4736
119.95,"3",-2.852571,53.428654
90,"3",-2.87777,53.4209
60,"3",-2.87644,53.4275
112.5,"3",-2.92361,53.467
180,"3",-2.851269,53.40373
89.95,"3",-2.97314,53.4456
185,"3",-2.92207,53.4728
140,"3",-2.87706,53.4331
220,"3",-2.891992,53.39345
70,"3",-3.00862,53.4606
89.95,"3",-2.86491,53.4259
79.95,"3",-2.95799,53.4552
185,"3",-2.90374,53.4487
115,"3",-2.849968,53.417202
139.95,"3",-2.835444,53.41086
115,"3",-2.99369,53.4773
169.95,"3",-2.9851975,53.471024
154.995,"3",-2.8724,53.3983
150,"3",-3.00624,53.4738
114.95,"3",-2.97194,53.4623
129,"3",-2.8665,53.4261
169.95,"3",-2.84835,53.4036
75,"3",-2.87503,53.4284
79.95,"3",-2.94473,53.4668
205,"3",-2.84371,53.4117
160,"3",-2.95382,53.4705
125,"3",-2.84875,53.4266
130,"3",-2.848477,53.41184
115,"3",-2.90562,53.4658
99.95,"3",-2.84506,53.4164
169.95,"3",-2.94172,53.3724
130,"3",-2.86819,53.3922
595,"3",-2.867127,53.38123
170,"3",-2.98765,53.4728
179.95,"3",-2.88767,53.3668
89.95,"3",-2.9647,53.4652
110,"3",-2.849505,53.418633
184.995,"3",-2.92616,53.4788
120,"3",-2.85774,53.4141
80,"3",-2.845071,53.423805
185,"3",-2.842869,53.407387
120,"3",-2.93274,53.3713
99.95,"3",-2.94473,53.4668
209.95,"3",-2.8499,53.4063
59.95,"3",-2.9988,53.4626
93,"3",-2.83918,53.3913
170,"3",-2.99917,53.4763
174.95,"3",-2.878386,53.376053
109.95,"3",-2.853316,53.391235
40,"3",-2.99703,53.4611
110,"3",-2.84488,53.4199
82.95,"3",-3.00846,53.4617
99.995,"3",-2.99475,53.4826
190,"3",-3.00276,53.4727
70,"3",-2.95473,53.4683
79.95,"3",-2.85051,53.428
220,"3",-3.01887,53.4748
249.95,"3",-2.92756,53.4797
185,"3",-2.99892,53.4705
99.95,"3",-2.85113,53.392475
90,"3",-3.00791,53.4617
380,"3",-2.91266,53.4703
80,"3",-2.84721,53.4142
124.95,"3",-2.84371,53.416
134.95,"3",-2.85095,53.396
209.95,"3",-3.01981,53.4856
94.95,"3",-2.99872,53.4675
119.995,"3",-3.00778,53.4716
155,"3",-3.0166452,53.4681
185,"3",-2.94774,53.5026
110,"3",-2.83179,53.4066
160,"3",-3.00528,53.4788
149.95,"3",-3.0054014,53.497185
170,"3",-2.89449,53.3649
245,"3",-3.00695,53.4982
90,"3",-2.826526,53.41774
125,"3",-2.847167,53.391468
129.95,"3",-2.82794,53.4134
124.95,"3",-2.834337,53.40268
100,"3",-2.99565,53.4839
182.5,"3",-2.92489,53.5056
95,"3",-3.00083,53.4842
109.95,"3",-2.82982,53.4044
195,"3",-2.8532906,53.36886
160,"3",-3.00627,53.4872
185,"3",-3.01755,53.48
150,"3",-3.03073,53.4754
140,"3",-2.83184,53.3844
90,"3",-2.82664,53.3814
285,"3",-2.94858,53.5046
230,"3",-2.864362,53.368702
234.95,"3",-3.01671,53.4908
179.95,"3",-3.01445,53.4854
140,"3",-2.99749,53.4974
175,"3",-3.00352,53.4939
195,"3",-3.01532,53.4827
94.05,"3",-2.82055,53.4128
180,"3",-3.04251,53.4814
115,"3",-2.81797,53.4141
149.95,"3",-2.99515,53.4978
165,"3",-3.02717,53.4779
107,"3",-2.88579,53.5005
199.95,"3",-3.01832,53.4885
85,"3",-2.8250134,53.38232
105,"3",-3.03093,53.47632
185,"3",-3.0343006,53.4786
139.995,"3",-2.79321,53.4123
60,"3",-2.8728206,53.487526
198,"3",-3.00406,53.5004
174.95,"3",-2.8639,53.3467
190,"3",-2.95453,53.5056
240,"3",-3.04333,53.4813
110,"3",-2.8385255,53.35663
79.95,"3",-2.82718,53.3444
299.95,"3",-3.04811,53.4855
140,"3",-2.826597,53.34523
62.5,"3",-2.9208226,53.427498
430,"3",-2.9206228,53.36479
72,"3",-2.93403,53.4294
120,"3",-2.95197,53.431
48,"3",-2.97669,53.4286
52,"3",-2.97749,53.4285
130,"3",-2.8902352,53.49794
110,"3",-2.91406,53.4158
99.95,"3",-2.94899,53.4393
99.95,"3",-2.93319,53.3956
135,"3",-2.97573,53.4381
125,"3",-2.97271,53.4165
77.5,"3",-2.958625,53.42419
99.95,"3",-2.9137895,53.42115
299,"3",-2.85466,53.4129
130,"3",-2.9060938,53.410244
145,"3",-2.9054556,53.409233
101,"3",-2.9054139,53.429214
115,"3",-2.94648,53.4649
99.95,"3",-2.99998,53.454
210,"3",-2.847268,53.406994
145,"3",-2.96692,53.4669
79.95,"3",-2.8821,53.421
75,"3",-2.87165,53.4182
220,"3",-2.83176,53.400135
185,"3",-2.8514862,53.4284
179.95,"3",-2.85716,53.4166
77.95,"3",-2.9748,53.4619
220,"3",-2.847268,53.406994
260,"3",-2.9211364,53.399727
495,"3",-2.90098,53.3765
250,"3",-2.85716,53.4166
145,"3",-2.9673645,53.42136
110,"3",-2.9469032,53.413414
265,"3",-2.9169278,53.38377
350,"3",-2.9062297,53.386208
115,"3",-2.9173775,53.438923
142.5,"3",-2.99084,53.4739
115,"3",-2.9947891,53.47708
240,"3",-2.9012952,53.403145
290,"3",-2.8933902,53.384804
129.95,"3",-2.9035237,53.418156
110,"3",-3.01157,53.4637
265,"3",-2.91128,53.390347
195,"3",-3.03219,53.4815
190,"3",-2.8872113,53.40218
160,"3",-2.9027705,53.44652
100,"3",-2.939249,53.41699
120,"3",-2.9469032,53.413414
130,"3",-2.9041479,53.428425
250,"3",-2.906048,53.39535
285,"3",-2.8847392,53.39684
118,"3",-3.00457,53.4781
80,"3",-2.949146,53.41684
90,"3",-2.9313395,53.430977
165,"3",-3.02776,53.4728
85,"3",-2.940546,53.423946
85,"3",-2.928435,53.427547
110,"3",-2.9520633,53.41946
115,"3",-2.941432,53.411606
180,"3",-2.8871653,53.40574
170,"3",-3.02776,53.4728
105,"3",-2.946715,53.411034
90,"3",-2.9132698,53.41445
80,"3",-2.9518106,53.424305
269.95,"3",-2.8975337,53.40309
95,"3",-2.934323,53.41055
130,"3",-2.9402173,53.415867
100,"3",-2.9540274,53.42384
135,"3",-2.9388733,53.427258
140,"3",-2.9388733,53.427258
127.999,"3",-2.9472413,53.411022
80,"3",-2.9300208,53.425728
110,"3",-2.927978,53.401733
71,"3",-2.9410806,53.42566
36.25,"3",-2.9594524,53.417496
155,"3",-2.95589,53.409603
119.5,"3",-2.8576,53.354
49.95,"3",-2.923221,53.412655
90,"3",-2.921083,53.41884
55,"3",-2.9351292,53.412323
170,"3",-2.9035676,53.35989
135,"3",-2.917803,53.419556
189.95,"3",-2.9199889,53.38559
140,"3",-2.81321,53.4285
90,"3",-2.9215748,53.422108
170,"3",-2.9417913,53.410164
125,"3",-2.963873,53.422665
145,"3",-2.902732,53.415592
115,"3",-2.9656208,53.418118
140,"3",-2.9656208,53.418118
129.95,"3",-2.918548,53.419918
160,"3",-2.9335408,53.431847
90,"3",-2.9500856,53.431988
109.95,"3",-2.9659562,53.42163
300,"3",-2.913815,53.38515
140,"3",-2.918851,53.38859
89.95,"3",-2.9201164,53.41102
90,"3",-2.9454217,53.410378
950,"3",-2.9951167,53.407997
125,"3",-2.91386,53.41742
130,"3",-2.9104028,53.41547
85,"3",-2.9489007,53.42542
77,"3",-2.9582655,53.424263
190,"3",-2.9157465,53.382664
200,"3",-2.9378152,53.430466
120,"3",-2.913383,53.420437
115,"3",-2.9493399,53.40865
155,"3",-2.956793,53.41096
90,"3",-2.9117649,53.42076
105,"3",-2.9316342,53.42656
120,"3",-2.9385052,53.399612
270,"3",-2.903665,53.36805
60,"3",-2.9688976,53.428566
150,"3",-2.909891,53.41898
149.95,"3",-2.9051697,53.429066
110,"3",-2.8719888,53.419037
115,"3",-2.9072056,53.411583
95,"3",-2.9335408,53.431847
80,"3",-2.9353247,53.39792
200,"3",-2.9072146,53.430378
115,"3",-2.906189,53.41047
140,"3",-2.9412923,53.3971
110,"3",-2.9227242,53.42306
325,"3",-2.954952,53.40802
90,"3",-2.9229689,53.4024
195,"3",-2.921643,53.389072
85,"3",-2.844735,53.4196
110,"3",-2.9374726,53.432
85,"3",-2.9316804,53.439682
45,"3",-2.9774597,53.428486
130,"3",-2.9673645,53.42136
90,"3",-2.9229689,53.4024
225,"3",-2.9165702,53.40212
80,"3",-2.9433222,53.43242
190,"3",-2.907123,53.409122
120,"3",-2.9060938,53.410244
110,"3",-2.8506415,53.395138
95,"3",-2.955152,53.43105
105,"3",-2.9580433,53.428436
110,"3",-2.9482822,53.4409
140,"3",-2.8975174,53.408035
131,"3",-2.8563485,53.41497
135,"3",-2.9148035,53.410904
205,"3",-2.905806,53.427845
90,"3",-2.91947,53.398483
80,"3",-2.91947,53.398483
115,"3",-2.9552155,53.43119
110,"3",-2.9275568,53.431446
112,"3",-2.9123104,53.41602
280,"3",-2.92715,53.367107
240,"3",-2.861766,53.381546
170,"3",-2.9191105,53.429245
180,"3",-2.904255,53.40653
95,"3",-2.9405077,53.39971
140,"3",-2.9072056,53.411583
100,"3",-2.9117253,53.416798
125,"3",-2.9304245,53.394596
105,"3",-2.9469285,53.39356
290,"3",-2.972773,53.401207
160,"3",-2.9289873,53.394203
95,"3",-2.9447985,53.443336
430,"3",-2.839838,53.40858
275,"3",-2.9053395,53.384632
210,"3",-2.9133112,53.391113
152,"3",-2.9281366,53.43872
190,"3",-2.91671,53.40442
95,"3",-2.9531915,53.442974
30,"3",-2.9694738,53.44792
120,"3",-2.9340713,53.394943
130,"3",-2.9010668,53.40799
110,"3",-2.9353247,53.39792
65,"3",-2.9142377,53.446945
225,"3",-2.8855035,53.403954
189.95,"3",-2.906011,53.358917
89.95,"3",-2.9125056,53.41601
159.95,"3",-2.9502478,53.436554
150,"3",-2.9080222,53.410362
175,"3",-2.9030397,53.431526
80,"3",-2.8789802,53.417313
275,"3",-2.9036794,53.40208
60,"3",-2.978951,53.4364
139.95,"3",-2.9383018,53.39926
100,"3",-2.9353247,53.39792
139.95,"3",-2.9127233,53.39947
125,"3",-2.8970215,53.408054
170,"3",-2.9031322,53.40678
149.95,"3",-2.9111722,53.40431
112.5,"3",-2.924147,53.40054
330,"3",-2.9233966,53.36797
150,"3",-2.9559042,53.393467
72,"3",-2.957778,53.446075
70,"3",-2.9370036,53.447613
175,"3",-2.8922546,53.416767
300,"3",-2.890799,53.396076
79.95,"3",-2.9037273,53.41569
70,"3",-2.9682505,53.443787
55,"3",-2.9840019,53.434795
250,"3",-2.9252095,53.37951
265,"3",-2.9252095,53.37951
165,"3",-2.9069002,53.407837
160,"3",-2.9609458,53.446346
145.95,"3",-2.8925643,53.407127
85,"3",-2.9236505,53.447044
575,"3",-2.993986,53.400143
365,"3",-2.9818394,53.3893
85,"3",-2.965127,53.39034
245,"3",-2.8908398,53.412426
130,"3",-2.954506,53.45191
232.5,"3",-2.893425,53.392918
65,"3",-3.0014,53.4584
270,"3",-2.9146435,53.39434
115,"3",-2.9432428,53.442432
160,"3",-2.915942,53.389675
180,"3",-2.915942,53.389675
85,"3",-2.9573214,53.445198
200,"3",-2.893344,53.420643
220,"3",-2.922856,53.387463
215,"3",-2.922856,53.387463
174.95,"3",-2.9155147,53.38939
149.95,"3",-2.907736,53.403294
160,"3",-2.9302282,53.39181
230,"3",-2.8940837,53.40139
138.5,"3",-2.9304245,53.394596
160,"3",-2.8979397,53.428078
355,"3",-2.9060884,53.38592
169.95,"3",-2.9105213,53.39989
250,"3",-2.8815684,53.403507
135,"3",-2.9105494,53.403316
375,"3",-2.893313,53.39763
130,"3",-2.9876237,53.422207
135,"3",-2.8989732,53.413578
195,"3",-2.9133608,53.39132
59.95,"3",-2.9647188,53.450047
67.5,"3",-2.84385,53.3387
170,"3",-2.9025822,53.43124
130,"3",-2.944543,53.444706
139.995,"3",-2.9881163,53.42269
199.995,"3",-2.9162278,53.38268
160,"3",-2.8702166,53.411095
50,"3",-2.9724264,53.446003
140,"3",-2.8658633,53.414524
139.995,"3",-2.984298,53.411793
340,"3",-2.8904326,53.398693
92.5,"3",-2.929366,53.4447
185,"3",-2.9190884,53.39124
100,"3",-2.968856,53.46114
215,"3",-2.8936946,53.420143
72.5,"3",-2.929541,53.454784
249.95,"3",-2.905427,53.39867
65,"3",-2.9718482,53.4464
190,"3",-2.8879826,53.400932
197.5,"3",-2.8885522,53.400112
170,"3",-2.8885522,53.400112
185,"3",-2.9535072,53.37773
115,"3",-2.9030595,53.403355
125,"3",-2.9635434,53.463314
79.95,"3",-2.9383051,53.447235
365,"3",-2.9818394,53.3893
115,"3",-2.8844814,53.418488
99.95,"3",-2.874869,53.48014
130,"3",-2.8931153,53.432705
187,"3",-2.8896484,53.42021
75,"3",-2.9221437,53.448387
400,"3",-2.8923275,53.385036
90,"3",-2.9577515,53.454937
115,"3",-2.9682896,53.44352
280,"3",-2.893847,53.39297
85,"3",-2.9579678,53.455177
245,"3",-2.908225,53.39588
230,"3",-2.887502,53.39735
85,"3",-2.8785014,53.42621
99.95,"3",-2.935383,53.451294
90,"3",-2.8729153,53.428272
165,"3",-2.9525654,53.37931
75,"3",-2.876846,53.425472
180,"3",-2.8840125,53.415462
390,"3",-2.8884127,53.393414
79.95,"3",-2.8803236,53.418976
125,"3",-2.9105227,53.464718
389.95,"3",-2.9041915,53.39503
125,"3",-2.875186,53.42598
150,"3",-2.9548707,53.378197
145,"3",-2.8833773,53.411682
230,"3",-2.9951167,53.407997
140,"3",-2.8769746,53.43172
140,"3",-2.8769746,53.43172
265,"3",-2.942126,53.376976
180,"3",-2.9192488,53.388218
200,"3",-2.8884072,53.40037
240,"3",-2.9196231,53.38606
250,"3",-2.9137454,53.38751
200,"3",-2.9388132,53.375347
325,"3",-2.9062297,53.386208
280,"3",-2.9100852,53.380863
225,"3",-2.91128,53.390347
193,"3",-2.8916554,53.43271
299.995,"3",-2.9813604,53.393326
112.5,"3",-2.871729,53.423985
195,"3",-2.8884509,53.402466
220,"3",-2.8858345,53.427834
175,"3",-2.922856,53.387463
590,"3",-2.933666,53.37574
94.995,"3",-2.9335637,53.450733
275,"3",-2.890799,53.396076
395.95,"3",-2.8578131,53.409252
350,"3",-2.8335702,53.408077
115,"3",-2.882368,53.432697
250,"3",-2.893847,53.39297
165,"3",-2.8702166,53.411095
195,"3",-2.9121487,53.387375
130,"3",-2.883044,53.42318
175,"3",-2.9479256,53.37752
370,"3",-2.9132178,53.38324
227.5,"3",-2.8779678,53.395927
200,"3",-2.9450164,53.381916
135,"3",-2.962104,53.460945
130,"3",-2.9589543,53.461536
225,"3",-2.9124002,53.380154
129,"3",-2.945328,53.38309
90,"3",-2.968341,53.463654
334.95,"3",-2.9100735,53.38313
145,"3",-2.8722932,53.402298
140,"3",-2.965343,53.46098
42.5,"3",-2.969548,53.45184
45,"3",-2.969548,53.45184
77.5,"3",-2.8774958,53.432903
150,"3",-2.8801565,53.423992
320,"3",-2.892308,53.39488
190,"3",-2.867286,53.40237
132.95,"3",-2.9093618,53.463974
190,"3",-2.953673,53.37976
155,"3",-2.8810277,53.424652
370,"3",-2.8973343,53.391468
199.995,"3",-2.8808508,53.401535
100,"3",-2.8812113,53.432076
209.95,"3",-2.8722932,53.402298
275,"3",-2.9152412,53.382244
415,"3",-2.9113104,53.382626
129.95,"3",-2.8961608,53.45082
110,"3",-2.9694655,53.462097
80,"3",-2.8785014,53.42621
80,"3",-2.9105196,53.455433
245,"3",-2.909361,53.37509
190,"3",-2.9314494,53.37129
175,"3",-2.9314494,53.37129
110,"3",-2.8739812,53.39807
290,"3",-2.9116046,53.364025
78,"3",-2.8776238,53.416477
250,"3",-2.9437754,53.38018
97,"3",-2.967734,53.46346
200,"3",-2.950354,53.378563
75,"3",-2.8278203,53.400925
99.95,"3",-2.8483064,53.422886
300,"3",-2.9283402,53.370693
375,"3",-2.8884127,53.393414
85,"3",-2.9654317,53.464214
99.95,"3",-2.956944,53.46323
159.95,"3",-2.8815684,53.403507
350,"3",-2.918538,53.38036
135,"3",-2.8683703,53.39579
130,"3",-2.875186,53.42598
240,"3",-2.9409022,53.377373
105,"3",-2.942281,53.46767
150,"3",-2.968318,53.46529
80,"3",-2.9412322,53.467934
145,"3",-2.8835773,53.45107
210,"3",-2.9856467,53.387493
300,"3",-2.8832204,53.37652
154.995,"3",-2.8723776,53.398342
290,"3",-2.8709402,53.405273
260,"3",-2.9295018,53.376408
94.995,"3",-2.9092407,53.46465
165,"3",-3.0031755,53.476173
375,"3",-2.8791163,53.37796
158,"3",-2.8632135,53.41147
185,"3",-2.9126606,53.37686
139.95,"3",-2.897332,53.485645
215,"3",-2.912181,53.37693
110,"3",-2.896003,53.492657
240,"3",-2.9037285,53.371754
174.95,"3",-2.9481103,53.375015
155,"3",-2.860764,53.413097
120,"3",-2.9545083,53.46947
89.95,"3",-2.8633463,53.427677
260,"3",-2.942291,53.372875
210,"3",-2.930601,53.371662
180,"3",-2.8682683,53.3893
150,"3",-2.9352036,53.470543
99.95,"3",-2.8576221,53.419197
180,"3",-2.948642,53.374588
335,"3",-2.9102068,53.368244
195,"3",-2.864184,53.411102
139.95,"3",-2.8692088,53.397087
380,"3",-2.9206228,53.36479
110,"3",-2.8532467,53.429123
389.995,"3",-2.8993075,53.37522
170,"3",-2.8884673,53.34839
245,"3",-2.9296653,53.372192
185,"3",-2.9085667,53.485283
105,"3",-2.9639893,53.465046
499.995,"3",-2.8825457,53.384594
350,"3",-2.8767586,53.378067
210,"3",-2.864911,53.388355
230,"3",-2.897142,53.368736
140,"3",-2.9246502,53.473644
350,"3",-2.8772242,53.38976
450,"3",-2.8683991,53.382435
200,"3",-2.822141,53.42073
190,"3",-2.8944612,53.364883
315,"3",-2.9132495,53.363636
250,"3",-2.9078336,53.36124
94.95,"3",-2.97548,53.4887
90,"3",-2.9967122,53.46527
525,"3",-2.8754644,53.389725
145,"3",-2.8683703,53.39579
380,"3",-2.9168856,53.37131
139.95,"3",-2.8480628,53.412163
325,"3",-2.9115999,53.37013
157.25,"3",-2.8715367,53.390312
235,"3",-2.822414,53.370155
105,"3",-2.8356535,53.419197
330,"3",-2.8955083,53.37683
119.5,"3",-2.8504488,53.417145
299.995,"3",-2.907904,53.368782
124.995,"3",-2.8431003,53.42292
130,"3",-2.9603145,53.466415
120,"3",-2.8441186,53.427982
100,"3",-2.9984534,53.466927
260,"3",-2.8902483,53.36753
325,"3",-2.909513,53.36742
425,"3",-2.9281652,53.3661
190,"3",-2.9998848,53.478485
119.95,"3",-2.851367,53.418663
199.95,"3",-2.8922749,53.371014
140,"3",-2.8531532,53.375603
350,"3",-2.9130218,53.369156
140,"3",-2.8483074,53.42974
525,"3",-2.8698547,53.38377
264.95,"3",-2.8527884,53.405487
137,"3",-2.8550482,53.382397
390,"3",-2.8927653,53.37506
319,"3",-2.9102068,53.368244
130,"3",-2.8947124,53.355362
175,"3",-2.9825447,53.474052
145,"3",-2.9069724,53.469177
135,"3",-2.8733163,53.451496
365,"3",-2.872946,53.387165
200,"3",-2.8895905,53.348938
115,"3",-2.8472886,53.391384
110,"3",-3.0115423,53.46369
175,"3",-2.8875308,53.365494
84.5,"3",-2.9087925,53.466225
180,"3",-3.0059626,53.493347
120,"3",-2.9908123,53.473885
235,"3",-2.8654206,53.387535
189.95,"3",-2.859435,53.386723
115,"3",-3.0010426,53.46749
160,"3",-2.8958392,53.36181
140,"3",-2.9366646,53.473263
65,"3",-2.995618,53.462933
350,"3",-2.903665,53.36805
120,"3",-2.902546,53.359188
110,"3",-3.0173292,53.468845
86.395,"3",-2.9979787,53.464676
124.995,"3",-2.8359663,53.384518
135,"3",-2.79428,53.4287
55,"3",-3.001086,53.462303
175,"3",-2.876576,53.37503
350,"3",-2.874035,53.380875
200,"3",-2.8436906,53.411697
125,"3",-2.8955443,53.473038
185,"3",-2.8888342,53.360962
80,"3",-2.9896028,53.477592
190,"3",-2.8653154,53.369747
95,"3",-2.8441129,53.3882
200,"3",-2.8975034,53.36734
109.95,"3",-2.8533156,53.391235
280,"3",-2.9153275,53.36174
130,"3",-2.9940639,53.47312
90,"3",-3.0080037,53.472008
90,"3",-3.008593,53.46065
100,"3",-2.9947891,53.47708
295,"3",-2.86202,53.371048
155,"3",-2.897483,53.34922
228,"3",-2.9991395,53.47626
210,"3",-3.0028641,53.475105
95,"3",-2.8256354,53.418583
165,"3",-2.8472886,53.391384
150,"3",-2.9846542,53.47407
99.95,"3",-2.8740807,53.47404
385,"3",-2.870984,53.37355
150,"3",-2.8563414,53.35544
100,"3",-2.9971468,53.47867
180,"3",-2.992349,53.47001
285,"3",-2.9200387,53.360004
179.95,"3",-2.841225,53.404922
165,"3",-2.8611913,53.380615
260,"3",-3.0215902,53.481915
140,"3",-2.9982479,53.47935
205,"3",-2.906011,53.358917
200,"3",-3.0079248,53.476295
89.95,"3",-2.8328683,53.402946
155,"3",-2.8368597,53.409367
150,"3",-3.0168462,53.47321
159.95,"3",-2.8368597,53.409367
159.95,"3",-2.8368597,53.409367
130,"3",-2.896003,53.492657
115,"3",-2.879091,53.475903
175,"3",-3.0247402,53.47006
70,"3",-2.8361995,53.42785
160,"3",-2.9120378,53.48761
245,"3",-2.8594787,53.37919
129.95,"3",-2.8334577,53.42002
225,"3",-3.023496,53.47219
170,"3",-2.8343651,53.36645
175,"3",-2.8598828,53.37612
120,"3",-2.8983724,53.48638
139.95,"3",-2.9028537,53.356686
129.95,"3",-2.9028537,53.356686
110,"3",-2.8265398,53.382973
200,"3",-2.9058807,53.355595
179,"3",-2.905244,53.354626
160,"3",-2.9038787,53.48948
179.95,"3",-2.8570373,53.373646
335,"3",-2.858545,53.36192
133,"3",-2.903918,53.48991
199.95,"3",-2.9161346,53.48889
140,"3",-2.8450449,53.367687
110,"3",-2.8999877,53.479397
159.95,"3",-2.888446,53.35603
185,"3",-3.0165968,53.48043
200,"3",-3.0165968,53.48043
180,"3",-3.0165968,53.48043
100,"3",-2.894191,53.346962
210,"3",-3.014722,53.481434
75,"3",-2.8943987,53.346844
125,"3",-2.8251317,53.412773
65,"3",-2.993961,53.48871
190,"3",-3.0215602,53.47941
135,"3",-2.849349,53.36346
79.95,"3",-2.8273892,53.405846
200,"3",-2.8538592,53.360542
160,"3",-2.8917387,53.354694
195,"3",-2.8600845,53.36748
89,"3",-2.9014988,53.485283
120,"3",-2.944251,53.49737
275,"3",-3.01368,53.485126
170,"3",-3.0257645,53.480045
140,"3",-3.0292032,53.475807
220,"3",-3.0188437,53.47484
160,"3",-3.0016048,53.49137
150,"3",-2.8823423,53.49027
185,"3",-2.9998689,53.49958
225,"3",-3.023496,53.47219
220,"3",-3.0120685,53.487064
139.95,"3",-2.897483,53.34922
210,"3",-3.012671,53.48706
230,"3",-3.012671,53.48706
140,"3",-3.0032227,53.490303
190,"3",-3.006666,53.489315
80,"3",-3.0008037,53.48423
210,"3",-3.0126214,53.487503
190,"3",-3.0168133,53.475616
135,"3",-3.0008764,53.495
215,"3",-3.0388331,53.48021
200,"3",-3.0123,53.488564
225,"3",-3.02135,53.48509
140,"3",-3.0257645,53.480045
128.5,"3",-2.8531573,53.47349
185,"3",-3.035919,53.479347
160,"3",-3.00624,53.48724
99.95,"3",-2.8324344,53.38226
190,"3",-2.9418802,53.50195
329.95,"3",-2.8636346,53.36021
